község_neve_2011,község_jogállása_2011,megye_2011,kistérség_székhelye_2011,terület_hektár_2011,lakónépesség_2011,lakások_száma_2011,fő_per_hektár,fő_per_lakás,önkormányzat_bolgár_2011,önkormányzat_cigány_2011,önkormányzat_görög_2011,önkormányzat_horvát_2011,önkormányzat_lengyel_2011,önkormányzat_német_2011,önkormányzat_örmény_2011,önkormányzat_román_2011,önkormányzat_ruszin_2011,önkormányzat_szerb_2011,önkormányzat_szlovák_2011,önkormányzat_szlovén_2011,önkormányzat_ukrán_2011
Hatvan,város,Heves,Hatvan,6630,20332,9019,3.066666666666667,2.254351923716598,0,1,0,0,0,0,0,0,0,0,0,0,0
Hédervár,község,Győr-Moson-Sopron,Mosonmagyaróvár,1428,1177,456,0.8242296918767507,2.581140350877193,0,0,0,0,0,0,0,0,0,0,0,0,0
Hedrehely,község,Somogy,Kadarkút,2551,415,194,0.1626813014504116,2.1391752577319587,0,1,0,0,0,0,0,0,0,0,0,0,0
Hegyesd,község,Veszprém,Tapolca,1105,151,87,0.13665158371040723,1.735632183908046,0,0,0,0,0,0,0,0,0,0,0,0,0
Hegyeshalom,nagyközség,Győr-Moson-Sopron,Mosonmagyaróvár,5266,3489,1420,0.6625522218002279,2.4570422535211267,0,0,0,0,0,1,0,0,0,0,0,0,0
Hegyfalu,község,Vas,Sárvár,1189,773,311,0.6501261564339781,2.485530546623794,0,0,0,0,0,0,0,0,0,0,0,0,0
Hegyháthodász,község,Vas,Körmend,808,159,97,0.1967821782178218,1.6391752577319587,0,0,0,0,0,0,0,0,0,0,0,0,0
Hegyhátmaróc,község,Baranya,Komló,759,135,87,0.17786561264822134,1.5517241379310345,0,0,0,0,0,0,0,0,0,0,0,0,0
Hegyhátsál,község,Vas,Körmend,458,139,84,0.3034934497816594,1.6547619047619047,0,0,0,0,0,0,0,0,0,0,0,0,0
Hegyhátszentjakab,község,Vas,Őriszentpéter,947,269,160,0.2840549102428722,1.68125,0,0,0,0,0,0,0,0,0,0,0,0,0
Hegyhátszentmárton,község,Vas,Őriszentpéter,1274,58,54,0.04552590266875981,1.0740740740740742,0,0,0,0,0,0,0,0,0,0,0,0,0
Hegyhátszentpéter,község,Vas,Vasvár,684,127,93,0.18567251461988304,1.3655913978494623,0,0,0,0,0,0,0,0,0,0,0,0,0
Hegykő,község,Győr-Moson-Sopron,Sopron,2683,1385,554,0.5162131941856131,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Hegymagas,község,Veszprém,Tapolca,789,260,154,0.32953105196451205,1.6883116883116882,0,0,0,0,0,0,0,0,0,0,0,0,0
Hegymeg,község,Borsod-Abaúj-Zemplén,Edelény,570,96,57,0.16842105263157894,1.6842105263157894,0,0,0,0,0,0,0,0,0,0,0,0,0
Hegyszentmárton,község,Baranya,Sellye,1878,414,166,0.22044728434504793,2.4939759036144578,0,1,0,1,0,0,0,0,0,0,0,0,0
Héhalom,község,Nógrád,Pásztó,1867,953,410,0.5104445634708088,2.324390243902439,0,1,0,0,0,0,0,0,0,0,0,0,0
Hejce,község,Borsod-Abaúj-Zemplén,Gönc,953,267,116,0.2801678908709339,2.3017241379310347,0,0,0,0,0,0,0,0,0,0,0,0,0
Hejőbába,község,Borsod-Abaúj-Zemplén,Tiszaújváros,1872,1950,552,1.0416666666666667,3.532608695652174,0,1,0,0,0,0,0,0,0,0,0,0,0
Hejőkeresztúr,község,Borsod-Abaúj-Zemplén,Tiszaújváros,1028,984,405,0.9571984435797666,2.4296296296296296,0,1,0,0,0,0,0,0,1,0,0,0,0
Hejőkürt,község,Borsod-Abaúj-Zemplén,Tiszaújváros,1491,322,151,0.215962441314554,2.1324503311258276,0,0,0,0,0,0,0,0,0,0,0,0,0
Hejőpapi,község,Borsod-Abaúj-Zemplén,Tiszaújváros,1702,1143,428,0.6715628672150411,2.6705607476635516,0,1,0,0,0,0,0,0,0,0,0,0,0
Hejőszalonta,község,Borsod-Abaúj-Zemplén,Tiszaújváros,1097,861,244,0.7848678213309025,3.528688524590164,0,1,0,0,0,0,0,0,0,0,0,0,0
Helesfa,község,Baranya,Szentlőrinc,987,517,145,0.5238095238095238,3.56551724137931,0,0,0,0,0,0,0,0,0,0,0,0,0
Helvécia,község,Bács-Kiskun,Kecskemét,5647,4471,1648,0.7917478307065698,2.712985436893204,0,0,0,0,0,0,0,0,0,0,0,0,0
Hencida,község,Hajdú-Bihar,Berettyóújfalu,3479,1260,487,0.36217303822937624,2.5872689938398357,0,1,0,0,0,0,0,0,0,0,0,0,0
Hencse,község,Somogy,Kadarkút,711,342,167,0.4810126582278481,2.0479041916167664,0,1,0,0,0,0,0,0,0,0,0,0,0
Herceghalom,község,Pest,Budaörs,734,2043,813,2.7833787465940056,2.5129151291512914,0,0,0,0,0,1,0,0,0,0,0,0,0
Hercegkút,község,Borsod-Abaúj-Zemplén,Sárospatak,781,631,259,0.8079385403329066,2.436293436293436,0,0,0,0,0,1,0,0,0,0,0,0,0
Hercegszántó,község,Bács-Kiskun,Baja,6855,1906,1149,0.27804522246535374,1.6588337684943428,0,0,0,1,0,0,0,0,0,1,0,0,0
Heréd,község,Heves,Hatvan,1396,2034,784,1.4570200573065903,2.5943877551020407,0,0,0,0,0,0,0,0,0,0,0,0,0
Héreg,község,Komárom-Esztergom,Tatabánya,2713,1022,443,0.3767047548838924,2.3069977426636568,0,0,0,0,0,0,0,0,0,0,0,0,0
Herencsény,község,Nógrád,Balassagyarmat,3318,624,299,0.18806509945750452,2.0869565217391304,0,1,0,0,0,0,0,0,0,0,0,0,0
Herend,város,Veszprém,Veszprém,1956,3360,1297,1.7177914110429449,2.5905936777178105,0,0,0,0,0,1,0,0,0,0,0,0,0
Heresznye,község,Somogy,Barcs,990,273,158,0.27575757575757576,1.7278481012658229,0,1,0,1,0,0,0,0,0,0,0,0,0
Hermánszeg,község,Szabolcs-Szatmár-Bereg,Fehérgyarmat,520,247,141,0.475,1.75177304964539,0,0,0,0,0,0,0,0,0,0,0,0,0
Hernád,község,Pest,Dabas,2706,4074,1429,1.5055432372505544,2.8509447165850244,0,1,0,0,0,0,0,0,0,0,0,0,0
Hernádbűd,község,Borsod-Abaúj-Zemplén,Encs,591,138,80,0.233502538071066,1.725,0,0,0,0,0,0,0,0,0,0,0,0,0
Hernádcéce,község,Borsod-Abaúj-Zemplén,Gönc,995,192,122,0.192964824120603,1.5737704918032787,0,1,0,0,0,0,0,0,0,0,0,0,0
Hernádkak,község,Borsod-Abaúj-Zemplén,Miskolc,1090,1671,486,1.5330275229357797,3.4382716049382718,0,1,0,0,0,0,0,0,0,0,0,0,0
Hernádkércs,község,Borsod-Abaúj-Zemplén,Szikszó,742,260,142,0.3504043126684636,1.8309859154929577,0,1,0,0,0,0,0,0,0,0,0,0,0
Hernádnémeti,község,Borsod-Abaúj-Zemplén,Miskolc,2876,3453,1204,1.200625869262865,2.867940199335548,0,0,0,0,0,0,0,0,0,0,0,0,0
Hernádpetri,község,Borsod-Abaúj-Zemplén,Encs,1711,254,110,0.1484511981297487,2.309090909090909,0,1,0,0,0,0,0,0,0,0,0,0,0
Hernádszentandrás,község,Borsod-Abaúj-Zemplén,Encs,704,465,162,0.6605113636363636,2.8703703703703702,0,1,0,0,0,0,0,0,0,0,0,0,0
Hernádszurdok,község,Borsod-Abaúj-Zemplén,Gönc,448,189,97,0.421875,1.9484536082474226,0,1,0,0,0,0,0,0,0,0,0,0,0
Hernádvécse,község,Borsod-Abaúj-Zemplén,Encs,1694,1001,295,0.5909090909090909,3.393220338983051,0,1,0,0,0,0,0,0,0,0,0,0,0
Hernyék,község,Zala,Lenti,1031,120,72,0.11639185257032007,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
Hét,község,Borsod-Abaúj-Zemplén,Ózd,371,494,214,1.3315363881401616,2.308411214953271,0,0,0,0,0,0,0,0,0,0,0,0,0
Hetefejércse,község,Szabolcs-Szatmár-Bereg,Vásárosnamény,1545,299,158,0.1935275080906149,1.8924050632911393,0,0,0,0,0,0,0,0,0,0,0,0,0
Hetes,község,Somogy,Kaposvár,2663,1153,392,0.4329703342095381,2.941326530612245,0,0,0,0,0,0,0,0,0,0,0,0,0
Hetvehely,község,Baranya,Szentlőrinc,2138,420,159,0.19644527595884004,2.641509433962264,0,1,0,0,0,1,0,0,0,0,0,0,0
Hetyefő,község,Veszprém,Sümeg,411,92,50,0.22384428223844283,1.84,0,0,0,0,0,0,0,0,0,0,0,0,0
Heves,város,Heves,Heves,9931,10533,4182,1.060618266035646,2.518651362984218,0,1,0,0,0,0,0,0,0,0,0,0,0
Hevesaranyos,község,Heves,Bélapátfalva,1702,608,280,0.3572267920094007,2.1714285714285713,0,1,0,0,0,0,0,0,0,0,0,0,0
Hevesvezekény,község,Heves,Heves,1978,605,313,0.3058645096056623,1.9329073482428114,0,0,0,0,0,0,0,0,0,0,0,0,0
Hévíz,város,Zala,Hévíz,831,4335,3674,5.216606498194946,1.1799129014697878,0,0,0,0,0,0,0,0,0,0,0,0,0
Hévízgyörk,község,Pest,Aszód,2285,3113,1118,1.362363238512035,2.7844364937388195,0,0,0,0,0,0,0,0,0,0,0,0,0
Hidas,község,Baranya,Pécsvárad,1906,2024,822,1.061909758656873,2.462287104622871,0,1,0,0,0,1,0,0,0,0,0,0,0
Hidasnémeti,község,Borsod-Abaúj-Zemplén,Gönc,1611,1086,445,0.6741154562383612,2.440449438202247,1,1,0,0,0,0,0,0,0,0,0,0,0
Hidegkút,község,Veszprém,Veszprém,1358,442,173,0.32547864506627394,2.554913294797688,0,0,0,0,0,1,0,0,0,0,0,0,0
Hidegség,község,Győr-Moson-Sopron,Sopron,1690,369,158,0.2183431952662722,2.3354430379746836,0,0,0,1,0,0,0,0,0,0,0,0,0
Hidvégardó,község,Borsod-Abaúj-Zemplén,Edelény,1699,545,298,0.32077692760447324,1.8288590604026846,0,1,0,0,0,0,0,0,0,0,0,0,0
Himesháza,község,Baranya,Mohács,1754,1065,453,0.6071835803876853,2.3509933774834435,0,0,0,0,0,1,0,0,0,0,0,0,0
Himod,község,Győr-Moson-Sopron,Kapuvár,2270,599,395,0.26387665198237886,1.5164556962025317,0,0,0,0,0,0,0,0,0,0,0,0,0
Hirics,község,Baranya,Sellye,1468,231,78,0.15735694822888283,2.9615384615384617,0,1,0,0,0,0,0,0,0,0,0,0,0
Hobol,község,Baranya,Szigetvár,1827,966,336,0.5287356321839081,2.875,0,0,0,0,0,0,0,0,0,0,0,0,0
Hodász,nagyközség,Szabolcs-Szatmár-Bereg,Mátészalka,2649,3303,1136,1.246885617214043,2.9075704225352115,0,1,0,0,0,0,0,0,0,0,0,0,0
Hódmezővásárhely,megyei jogú város,Csongrád,Hódmezővásárhely,48798,47019,19704,0.9635435878519611,2.386266747868453,0,1,0,0,0,1,0,1,0,0,0,0,0
Hollád,község,Somogy,Marcali,820,226,163,0.275609756097561,1.3865030674846626,0,1,0,0,0,0,0,0,0,0,0,0,0
Hollóháza,község,Borsod-Abaúj-Zemplén,Sátoraljaújhely,236,854,433,3.6186440677966103,1.9722863741339491,0,0,0,0,0,0,0,0,0,0,1,0,0
Hollókő,község,Nógrád,Szécsény,518,360,225,0.694980694980695,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0
Homokbödöge,község,Veszprém,Pápa,1615,671,299,0.4154798761609907,2.2441471571906355,0,0,0,0,0,0,0,0,0,0,0,0,0
Homokkomárom,község,Zala,Nagykanizsa,1670,208,77,0.12455089820359282,2.7012987012987013,0,0,0,0,0,1,0,0,0,0,0,0,0
Homokmégy,község,Bács-Kiskun,Kalocsa,7032,1312,760,0.18657565415244595,1.7263157894736842,0,1,0,0,0,0,0,0,0,0,0,0,0
Homokszentgyörgy,község,Somogy,Barcs,4964,1093,499,0.2201853344077357,2.190380761523046,0,1,0,0,0,0,0,0,0,0,0,0,0
Homorúd,község,Baranya,Mohács,4473,598,400,0.1336910350994858,1.495,0,0,0,0,0,0,0,0,0,0,0,0,0
Homrogd,község,Borsod-Abaúj-Zemplén,Szikszó,1347,958,327,0.7112100965107646,2.929663608562691,0,1,0,0,0,0,0,0,1,0,0,0,0
Hont,község,Nógrád,Balassagyarmat,2413,515,313,0.21342726895980108,1.645367412140575,0,0,0,0,0,0,0,0,0,0,0,0,0
Horpács,község,Nógrád,Rétság,672,179,92,0.2663690476190476,1.9456521739130435,0,0,0,0,0,0,0,0,0,0,0,0,0
Hort,község,Heves,Hatvan,4309,3692,1607,0.8568113251334416,2.297448662103298,0,0,0,0,0,0,0,0,0,0,0,0,0
Hortobágy,község,Hajdú-Bihar,Balmazújváros,28458,1495,654,0.052533558226157843,2.285932721712538,0,0,0,0,0,0,0,0,0,0,0,0,0
Horváthertelend,község,Baranya,Szigetvár,536,78,30,0.1455223880597015,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0
Horvátlövő,község,Vas,Szombathely,616,215,70,0.349025974025974,3.0714285714285716,0,0,0,1,0,0,0,0,0,0,0,0,0
Horvátzsidány,község,Vas,Kőszeg,1217,775,328,0.6368118323746919,2.3628048780487805,0,0,0,1,0,0,0,0,0,0,0,0,0
Hosszúhetény,község,Baranya,Komló,4527,3387,1179,0.7481776010603048,2.872773536895674,0,1,0,0,0,1,0,0,0,0,0,0,0
Hosszúpályi,nagyközség,Hajdú-Bihar,Létavértes,7918,5848,2064,0.7385703460469816,2.8333333333333335,0,1,0,0,0,0,0,0,0,0,0,0,0
Hosszúpereszteg,község,Vas,Sárvár,3700,628,406,0.16972972972972972,1.5467980295566504,0,0,0,0,0,0,0,0,0,0,0,0,0
Hosszúvíz,község,Somogy,Marcali,710,44,35,0.061971830985915494,1.2571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0
Hosszúvölgy,község,Zala,Nagykanizsa,360,160,79,0.4444444444444444,2.0253164556962027,0,0,0,0,0,1,0,0,0,0,0,0,0
Hosztót,község,Veszprém,Sümeg,727,63,62,0.08665749656121045,1.0161290322580645,0,0,0,0,0,0,0,0,0,0,0,0,0
Hottó,község,Zala,Zalaegerszeg,670,361,135,0.5388059701492537,2.674074074074074,0,0,0,0,0,0,0,0,0,0,0,0,0
Hőgyész,nagyközség,Tolna,Tamási,3715,2895,1127,0.7792732166890982,2.5687666370896185,0,1,0,0,0,1,0,0,0,0,0,0,0
Hövej,község,Győr-Moson-Sopron,Kapuvár,852,307,163,0.36032863849765256,1.883435582822086,0,0,0,0,0,0,0,0,0,0,0,0,0
Hugyag,község,Nógrád,Balassagyarmat,1090,871,336,0.7990825688073394,2.5922619047619047,0,1,0,0,0,0,0,0,0,0,0,0,0
Hunya,község,Békés,Szarvas,3257,656,423,0.20141234264660732,1.5508274231678487,0,0,0,0,0,0,0,0,0,0,0,0,0
Hunyadfalva,község,Jász-Nagykun-Szolnok,Szolnok,535,176,106,0.32897196261682243,1.6603773584905661,0,0,0,0,0,0,0,0,0,0,0,0,0
Husztót,község,Baranya,Pécs,675,48,37,0.07111111111111111,1.2972972972972974,0,0,0,0,0,0,0,0,0,0,0,0,0
Ibafa,község,Baranya,Szigetvár,2930,235,95,0.08020477815699659,2.473684210526316,0,0,0,0,0,0,0,0,0,0,0,0,0
Iborfia,község,Zala,Zalaegerszeg,259,11,20,0.04247104247104247,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0
Ibrány,város,Szabolcs-Szatmár-Bereg,Ibrány,6039,6886,2388,1.1402550091074681,2.8835845896147405,0,1,0,0,0,0,0,0,0,0,0,0,0
Igal,város,Somogy,Kaposvár,3606,1282,583,0.3555185801442041,2.1989708404802744,0,0,0,0,0,0,0,0,0,0,0,0,0
Igar,község,Fejér,Sárbogárd,4119,980,526,0.23792182568584608,1.8631178707224334,0,0,0,0,0,0,0,0,0,0,0,0,0
Igrici,község,Borsod-Abaúj-Zemplén,Mezőcsát,1947,1239,478,0.6363636363636364,2.592050209205021,0,1,0,0,0,0,0,0,0,0,0,0,0
Iharos,község,Somogy,Csurgó,2268,453,208,0.19973544973544974,2.1778846153846154,0,1,0,0,0,0,0,0,0,0,0,0,0
Iharosberény,község,Somogy,Csurgó,4966,1201,477,0.24184454289166332,2.5178197064989516,0,1,0,0,0,0,0,0,0,0,0,0,0
Ikervár,község,Vas,Sárvár,3534,1830,675,0.5178268251273345,2.7111111111111112,0,0,0,0,0,0,0,0,0,0,0,0,0
Iklad,község,Pest,Aszód,1121,2104,686,1.8768956289027654,3.067055393586006,0,0,0,0,0,1,0,0,0,0,0,0,0
Iklanberény,község,Vas,Csepreg,296,39,37,0.13175675675675674,1.054054054054054,0,0,0,0,0,0,0,0,0,0,0,0,0
Iklódbördőce,község,Zala,Lenti,1230,305,142,0.24796747967479674,2.147887323943662,0,1,0,0,0,0,0,0,0,0,0,0,0
Ikrény,község,Győr-Moson-Sopron,Győr,1558,1800,585,1.1553273427471116,3.076923076923077,0,1,0,0,0,0,0,0,0,0,0,0,0
Iliny,község,Nógrád,Balassagyarmat,646,167,92,0.2585139318885449,1.815217391304348,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilk,község,Szabolcs-Szatmár-Bereg,Vásárosnamény,1456,1215,421,0.834478021978022,2.8859857482185274,0,0,0,0,0,0,0,0,0,0,0,0,0
Illocska,község,Baranya,Siklós,1510,229,99,0.15165562913907285,2.313131313131313,0,1,0,0,0,0,0,0,0,0,0,0,0
Imola,község,Borsod-Abaúj-Zemplén,Kazincbarcika,1812,93,70,0.05132450331125828,1.3285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0
Imrehegy,község,Bács-Kiskun,Kiskőrös,7031,701,354,0.09970132271369649,1.9802259887005649,0,0,0,0,0,0,0,0,0,0,0,0,0
Ináncs,község,Borsod-Abaúj-Zemplén,Encs,1098,1268,437,1.1548269581056467,2.9016018306636155,0,1,0,0,0,1,0,0,0,0,0,0,1
Inárcs,község,Pest,Dabas,2253,4448,1555,1.9742565468264537,2.860450160771704,0,1,0,0,1,0,0,0,0,0,0,0,0
Inke,község,Somogy,Csurgó,5176,1259,446,0.24323802163833075,2.8228699551569507,0,1,0,0,0,0,0,0,0,0,0,0,0
Ipacsfa,község,Baranya,Siklós,601,203,87,0.33777038269550747,2.3333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0
Ipolydamásd,község,Pest,Szob,1160,361,210,0.3112068965517241,1.7190476190476192,0,0,0,0,0,0,0,0,0,0,0,0,0
Ipolyszög,község,Nógrád,Balassagyarmat,611,647,220,1.0589198036006546,2.940909090909091,0,1,0,0,0,0,0,0,0,0,0,0,0
Ipolytarnóc,község,Nógrád,Salgótarján,1366,468,214,0.34260614934114203,2.1869158878504673,0,1,0,0,0,0,0,0,0,0,0,0,0
Ipolytölgyes,község,Pest,Szob,1366,464,129,0.3396778916544656,3.5968992248062017,0,0,0,0,0,0,0,0,0,0,0,0,0
Ipolyvece,község,Nógrád,Balassagyarmat,1390,821,367,0.5906474820143884,2.2370572207084467,0,1,0,0,0,0,0,0,0,0,0,0,0
Iregszemcse,község,Tolna,Tamási,5833,2591,1077,0.44419681124635696,2.405756731662024,0,0,0,0,0,0,0,0,0,0,0,0,0
Irota,község,Borsod-Abaúj-Zemplén,Edelény,1234,69,64,0.055915721231766614,1.078125,0,0,0,0,0,0,0,0,1,0,0,0,0
Isaszeg,város,Pest,Gödöllő,5483,11386,3659,2.076600401240197,3.111779174637879,0,1,0,0,0,0,0,0,0,0,1,0,0
Ispánk,község,Vas,Őriszentpéter,692,95,57,0.13728323699421965,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
Istenmezeje,község,Heves,Pétervására,3279,1528,719,0.4659957304056115,2.125173852573018,0,1,0,0,0,0,0,0,0,0,0,0,0
Istvándi,község,Somogy,Barcs,3030,580,190,0.19141914191419143,3.0526315789473686,0,0,0,0,0,0,0,0,0,0,0,0,0
Iszkaszentgyörgy,község,Fejér,Székesfehérvár,2627,2025,672,0.7708412637990103,3.013392857142857,0,0,0,0,0,0,0,0,0,0,0,0,0
Iszkáz,község,Veszprém,Devecser,1574,315,208,0.20012706480304956,1.5144230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0
Isztimér,község,Fejér,Mór,5388,981,376,0.18207126948775057,2.609042553191489,0,0,0,0,0,1,0,0,0,0,0,0,0
Ivád,község,Heves,Pétervására,1194,367,202,0.3073701842546064,1.816831683168317,0,1,0,0,0,0,0,0,0,0,0,0,0
Iván,község,Győr-Moson-Sopron,Sopron,5474,1274,468,0.23273657289002558,2.7222222222222223,0,0,0,0,0,0,0,0,0,0,0,0,0
Ivánbattyán,község,Baranya,Siklós,613,124,70,0.20228384991843393,1.7714285714285714,0,0,0,0,0,1,0,0,0,0,0,0,0
Ivánc,község,Vas,Őriszentpéter,1714,705,240,0.411318553092182,2.9375,0,0,0,0,0,0,0,0,0,0,0,0,0
Iváncsa,község,Fejér,Adony,2517,2895,1018,1.1501787842669846,2.843811394891945,0,0,0,0,0,0,0,0,0,0,0,0,0
Ivándárda,község,Baranya,Mohács,767,243,108,0.31681877444589307,2.25,0,0,0,0,0,1,0,0,0,0,0,0,0
Izmény,község,Tolna,Bonyhád,1373,519,203,0.3780043699927167,2.5566502463054186,0,0,0,0,0,0,0,0,0,0,0,0,0
Izsák,város,Bács-Kiskun,Kiskőrös,11376,5930,2910,0.5212728551336147,2.0378006872852232,0,1,0,0,0,0,0,0,0,0,0,0,0
Izsófalva,nagyközség,Borsod-Abaúj-Zemplén,Kazincbarcika,941,1732,619,1.8405951115834218,2.7980613893376414,0,0,0,0,0,0,0,0,0,0,0,0,0
Jágónak,község,Tolna,Dombóvár,1540,239,118,0.1551948051948052,2.0254237288135593,0,0,0,0,0,0,0,0,0,0,0,0,0
Ják,község,Vas,Szombathely,4495,2584,934,0.5748609566184649,2.766595289079229,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakabszállás,község,Bács-Kiskun,Kecskemét,7086,2636,1247,0.37200112898673443,2.1138732959101842,0,0,0,0,0,0,0,0,0,0,0,0,0
Jákfa,község,Vas,Sárvár,2011,529,241,0.26305320735952264,2.195020746887967,0,0,0,0,0,0,0,0,0,0,0,0,0
Jákfalva,község,Borsod-Abaúj-Zemplén,Kazincbarcika,906,519,150,0.5728476821192053,3.46,0,1,0,0,0,0,0,0,0,0,0,0,0
Jákó,község,Somogy,Kadarkút,1669,603,250,0.36129418813660874,2.412,0,1,0,0,0,0,0,0,0,0,0,0,0
Jánd,község,Szabolcs-Szatmár-Bereg,Vásárosnamény,1654,769,280,0.4649334945586457,2.7464285714285714,0,1,0,0,0,0,0,0,0,0,0,0,0
Jánkmajtis,község,Szabolcs-Szatmár-Bereg,Fehérgyarmat,2503,1670,647,0.6671993607670795,2.581143740340031,0,1,0,0,0,0,0,0,0,0,0,0,0
Jánoshalma,város,Bács-Kiskun,Jánoshalma,13221,9032,4461,0.6831555858104531,2.0246581483972204,0,1,0,0,0,0,0,0,0,0,0,0,0
Jánosháza,nagyközség,Vas,Celldömölk,2341,2409,1097,1.0290474156343443,2.195989061075661,0,1,0,0,0,0,0,0,0,0,0,0,0
Jánoshida,község,Jász-Nagykun-Szolnok,Jászberény,3479,2470,1158,0.7099741304972693,2.132987910189983,0,1,0,0,0,0,0,0,0,0,0,0,0
Jánossomorja,város,Győr-Moson-Sopron,Mosonmagyaróvár,14896,5872,2182,0.3941997851772288,2.691109074243813,0,1,0,0,0,1,0,0,0,0,0,0,0
Járdánháza,község,Borsod-Abaúj-Zemplén,Ózd,1124,1790,651,1.592526690391459,2.749615975422427,0,1,0,0,0,0,0,0,0,0,0,0,0
Jármi,község,Szabolcs-Szatmár-Bereg,Mátészalka,1237,1257,489,1.0161681487469685,2.5705521472392636,0,0,0,0,0,0,0,0,0,0,0,0,0
Jásd,község,Veszprém,Várpalota,1028,761,356,0.7402723735408561,2.1376404494382024,0,0,0,0,0,0,0,0,0,0,1,0,0
Jászágó,község,Jász-Nagykun-Szolnok,Jászberény,3693,691,422,0.18711075006769565,1.6374407582938388,0,0,0,0,0,0,0,0,0,0,0,0,0
Jászalsószentgyörgy,község,Jász-Nagykun-Szolnok,Jászberény,4767,3471,1578,0.7281308999370674,2.199619771863118,0,1,0,0,0,0,0,0,0,0,0,0,0
Jászapáti,város,Jász-Nagykun-Szolnok,Jászberény,7816,9048,3671,1.157625383828045,2.4647235085807684,0,1,0,0,0,0,0,0,0,0,0,0,0
Jászárokszállás,város,Jász-Nagykun-Szolnok,Jászberény,7717,7913,3730,1.025398470908384,2.1214477211796248,0,1,0,0,0,0,0,0,0,0,0,0,0
Jászberény,város,Jász-Nagykun-Szolnok,Jászberény,22135,26965,11842,1.218206460356901,2.2770646850194223,0,1,0,0,0,0,0,0,0,0,0,0,0
Jászboldogháza,község,Jász-Nagykun-Szolnok,Jászberény,5531,1620,823,0.2928945941059483,1.968408262454435,0,0,0,0,0,0,0,0,0,0,0,0,0
Jászdózsa,község,Jász-Nagykun-Szolnok,Jászberény,4286,2130,1145,0.4969668688754083,1.8602620087336244,0,0,0,0,0,0,0,0,0,0,0,0,0
Jászfelsőszentgyörgy,község,Jász-Nagykun-Szolnok,Jászberény,3928,1964,781,0.5,2.5147247119078107,0,1,0,0,0,0,0,0,0,0,0,0,0
Jászfényszaru,város,Jász-Nagykun-Szolnok,Jászberény,7616,5667,2617,0.7440913865546218,2.165456629728697,0,1,0,0,0,0,0,0,0,0,0,0,0
Jászivány,község,Jász-Nagykun-Szolnok,Jászberény,3951,388,212,0.09820298658567451,1.830188679245283,0,0,0,0,0,0,0,0,0,0,0,0,0
Jászjákóhalma,község,Jász-Nagykun-Szolnok,Jászberény,4504,3067,1377,0.6809502664298401,2.2273057371096585,0,1,0,0,0,0,0,0,0,0,0,0,0
Jászkarajenő,község,Pest,Cegléd,6515,2710,1429,0.41596316193399846,1.8964310706787963,0,1,0,0,0,0,0,0,0,0,0,0,0
Jászkisér,város,Jász-Nagykun-Szolnok,Jászberény,13011,5260,2263,0.40427330720159865,2.3243482103402564,0,1,0,0,0,0,0,0,0,0,0,0,0
Jászladány,nagyközség,Jász-Nagykun-Szolnok,Jászberény,9273,5766,2395,0.6218052410223228,2.4075156576200416,0,1,0,0,0,0,0,0,0,0,0,0,0
Jászszentandrás,község,Jász-Nagykun-Szolnok,Jászberény,4433,2408,1569,0.5431987367471238,1.5347355003186742,0,0,0,0,0,0,0,0,0,0,0,0,0
Jászszentlászló,község,Bács-Kiskun,Kiskunmajsa,6034,2489,1303,0.41249585681140205,1.9102072141212587,0,0,0,0,0,0,0,0,0,0,0,0,0
Jásztelek,község,Jász-Nagykun-Szolnok,Jászberény,4115,1598,735,0.38833535844471445,2.1741496598639456,0,1,0,0,0,0,0,0,0,0,0,0,0
Jéke,község,Szabolcs-Szatmár-Bereg,Kisvárda,632,709,279,1.1218354430379747,2.5412186379928317,0,0,0,0,0,0,0,0,0,0,0,0,0
Jenő,község,Fejér,Székesfehérvár,556,1328,516,2.3884892086330933,2.5736434108527133,0,0,0,0,0,0,0,0,0,0,0,0,0
Jobaháza,község,Győr-Moson-Sopron,Csorna,806,539,181,0.6687344913151365,2.977900552486188,0,0,0,0,0,0,0,0,0,0,0,0,0
Jobbágyi,község,Nógrád,Pásztó,1783,2239,877,1.2557487380818844,2.5530216647662485,0,1,0,0,0,0,0,0,0,0,0,0,0
Jósvafő,község,Borsod-Abaúj-Zemplén,Edelény,2155,240,177,0.11136890951276102,1.3559322033898304,0,0,0,0,0,0,0,0,0,0,0,0,0
Juta,község,Somogy,Kaposvár,1923,1240,410,0.6448257930317213,3.024390243902439,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaba,város,Hajdú-Bihar,Püspökladány,9504,5922,2371,0.6231060606060606,2.497680303669338,0,0,0,0,0,0,0,0,0,0,0,0,0
